-->> Training and testing with OR
iter:0     |X: 1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:0.16 0.15 -0.29 0.15
iter:975   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:976   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:977   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:978   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:979   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:980   |X: 1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:981   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:982   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:983   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:984   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:985   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:986   |X: 1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:987   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:988   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:989   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:990   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:991   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:992   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:993   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:994   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:995   |X: 1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:996   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:997   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:998   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:999   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15



-->> Training and testing with XOR
iter:0     |X:-1  1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 0.13 0.27 0.17
iter:1     |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.33 -0.07 0.07 -0.03
iter:2     |X: 1 -1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 -0.27 0.27 0.17
iter:3     |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 0.27 0.17
iter:4     |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 0.27 0.17
iter:5     |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 0.27 0.17
iter:6     |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 0.27 0.17
iter:7     |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 -0.07 0.47 -0.03
iter:8     |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.13 -0.27 0.27 -0.23
iter:9     |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:-0.13 -0.27 0.27 -0.23
iter:10    |X:-1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.33 -0.07 0.07 -0.03
iter:11    |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.33 -0.07 0.07 -0.03
iter:12    |X: 1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 0.13 -0.13 0.17
iter:13    |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:14    |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:15    |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:16    |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 0.33 0.07 -0.03
iter:17    |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.07 0.33 0.07 -0.03
iter:18    |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.07 0.33 0.07 -0.03
iter:19    |X: 1 -1  1  1  |Y: 1  |y_:-1  | err: 2  | W:0.27 0.13 0.27 0.17
iter:20    |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.27 0.13 0.27 0.17
iter:21    |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.27 0.13 0.27 0.17
iter:22    |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 -0.07 0.07 -0.03
iter:23    |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.07 -0.07 0.07 -0.03
iter:24    |X: 1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:0.27 0.13 -0.13 0.17
iter:25    |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.27 0.13 -0.13 0.17
iter:26    |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 -0.07 -0.33 -0.03
iter:27    |X:-1 -1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 -0.27 -0.13 0.17
iter:28    |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 -0.07 0.07 -0.03
iter:29    |X:-1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 0.13 -0.13 0.17
iter:30    |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:31    |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:32    |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:33    |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:34    |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:35    |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:36    |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.33 -0.07 -0.33 -0.03
iter:37    |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.33 -0.07 -0.33 -0.03
iter:38    |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.13 0.13 -0.13 -0.23
iter:39    |X:-1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.33 0.33 -0.33 -0.03
iter:40    |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.13 0.53 -0.13 -0.23
iter:41    |X: 1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:0.07 0.73 -0.33 -0.03
iter:42    |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.07 0.73 -0.33 -0.03
iter:43    |X:-1 -1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 0.53 -0.13 0.17
iter:44    |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.53 -0.13 0.17
iter:45    |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.53 -0.13 0.17
iter:46    |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.33 0.33 -0.33 -0.03
iter:47    |X: 1 -1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 0.13 -0.53 0.17
iter:48    |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.53 0.17
iter:49    |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.53 0.17
iter:50    |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.33 -0.07 -0.73 -0.03
iter:51    |X:-1 -1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.53 -0.27 -0.53 0.17
iter:52    |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.53 -0.27 -0.53 0.17
iter:53    |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.53 -0.27 -0.53 0.17
iter:54    |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.33 -0.07 -0.33 -0.03
iter:55    |X: 1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 0.13 -0.53 0.17
iter:56    |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 0.33 -0.33 -0.03
iter:57    |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.07 0.33 -0.33 -0.03
iter:58    |X: 1 -1  1  1  |Y: 1  |y_:-1  | err: 2  | W:0.27 0.13 -0.13 0.17
iter:59    |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.27 0.13 -0.13 0.17
iter:60    |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.27 0.13 -0.13 0.17
iter:61    |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.27 0.13 -0.13 0.17
iter:62    |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 -0.07 -0.33 -0.03
iter:63    |X:-1  1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 0.13 -0.13 0.17
iter:64    |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:65    |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:66    |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 0.33 0.07 -0.03
iter:67    |X: 1 -1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:0.27 0.13 -0.13 0.17
iter:68    |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.27 0.13 -0.13 0.17
iter:69    |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.27 0.13 -0.13 0.17
iter:70    |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.27 0.13 -0.13 0.17
iter:71    |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 -0.07 -0.33 -0.03
iter:72    |X:-1  1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 0.13 -0.13 0.17
iter:73    |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:74    |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.33 -0.07 -0.33 -0.03
iter:75    |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.33 -0.07 -0.33 -0.03
iter:76    |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.33 -0.07 -0.33 -0.03
iter:77    |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.33 -0.07 -0.33 -0.03
iter:78    |X: 1 -1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 -0.27 -0.13 0.17
iter:79    |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 -0.07 0.07 -0.03
iter:80    |X:-1  1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 0.13 0.27 0.17
iter:81    |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 0.27 0.17
iter:82    |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.33 -0.07 0.07 -0.03
iter:83    |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.13 0.13 0.27 -0.23
iter:84    |X:-1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.33 0.33 0.07 -0.03
iter:85    |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.33 0.33 0.07 -0.03
iter:86    |X: 1 -1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 0.13 0.27 0.17
iter:87    |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 0.27 0.17
iter:88    |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.33 -0.07 0.07 -0.03
iter:89    |X: 1 -1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 -0.27 -0.13 0.17
iter:90    |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 -0.13 0.17
iter:91    |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 -0.13 0.17
iter:92    |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 -0.13 0.17
iter:93    |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 -0.13 0.17
iter:94    |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 -0.07 0.07 -0.03
iter:95    |X:-1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 0.13 -0.13 0.17
iter:96    |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:97    |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:98    |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 0.33 0.07 -0.03
iter:99    |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.07 0.33 0.07 -0.03
iter:100   |X:-1 -1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 0.13 0.27 0.17
iter:101   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 0.27 0.17
iter:102   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 0.27 0.17
iter:103   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.33 -0.07 0.07 -0.03
iter:104   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.33 -0.07 0.07 -0.03
iter:105   |X: 1 -1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 -0.27 0.27 0.17
iter:106   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.33 -0.47 0.07 -0.03
iter:107   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.33 -0.47 0.07 -0.03
iter:108   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.33 -0.47 0.07 -0.03
iter:109   |X:-1  1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.53 -0.27 0.27 0.17
iter:110   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.53 -0.27 0.27 0.17
iter:111   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.33 -0.07 0.47 -0.03
iter:112   |X: 1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 0.13 0.27 0.17
iter:113   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 0.27 0.17
iter:114   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 0.27 0.17
iter:115   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 0.33 0.47 -0.03
iter:116   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.13 0.13 0.27 -0.23
iter:117   |X:-1 -1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.33 -0.07 0.47 -0.03
iter:118   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.33 -0.07 0.47 -0.03
iter:119   |X:-1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.53 0.13 0.27 0.17
iter:120   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.53 0.13 0.27 0.17
iter:121   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.53 0.13 0.27 0.17
iter:122   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.53 0.13 0.27 0.17
iter:123   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.73 -0.07 0.07 -0.03
iter:124   |X: 1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.53 0.13 -0.13 0.17
iter:125   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.33 0.33 0.07 -0.03
iter:126   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.33 0.33 0.07 -0.03
iter:127   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.33 0.33 0.07 -0.03
iter:128   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.53 0.13 -0.13 -0.23
iter:129   |X: 1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.33 0.33 -0.33 -0.03
iter:130   |X: 1 -1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 0.13 -0.13 0.17
iter:131   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:132   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:133   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:134   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:135   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 0.33 0.07 -0.03
iter:136   |X: 1 -1  1  1  |Y: 1  |y_:-1  | err: 2  | W:0.27 0.13 0.27 0.17
iter:137   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.27 0.13 0.27 0.17
iter:138   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.27 0.13 0.27 0.17
iter:139   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 -0.07 0.07 -0.03
iter:140   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.07 -0.07 0.07 -0.03
iter:141   |X:-1  1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 0.13 0.27 0.17
iter:142   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 0.27 0.17
iter:143   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 0.27 0.17
iter:144   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 0.27 0.17
iter:145   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 0.33 0.47 -0.03
iter:146   |X: 1 -1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:0.27 0.13 0.27 0.17
iter:147   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 -0.07 0.07 -0.03
iter:148   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.07 -0.07 0.07 -0.03
iter:149   |X:-1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 0.13 -0.13 0.17
iter:150   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:151   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:152   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:153   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:154   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:155   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:156   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.33 -0.07 -0.33 -0.03
iter:157   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.13 0.13 -0.13 -0.23
iter:158   |X: 1 -1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:0.07 -0.07 -0.33 -0.03
iter:159   |X: 1 -1  1  1  |Y: 1  |y_:-1  | err: 2  | W:0.27 -0.27 -0.13 0.17
iter:160   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.27 -0.27 -0.13 0.17
iter:161   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.27 -0.27 -0.13 0.17
iter:162   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.27 -0.27 -0.13 0.17
iter:163   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.27 -0.27 -0.13 0.17
iter:164   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.27 -0.27 -0.13 0.17
iter:165   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 -0.47 -0.33 -0.03
iter:166   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:0.27 -0.27 -0.13 -0.23
iter:167   |X: 1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:0.47 -0.07 -0.33 -0.03
iter:168   |X:-1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:0.27 0.13 -0.53 0.17
iter:169   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 -0.07 -0.73 -0.03
iter:170   |X: 1 -1  1  1  |Y: 1  |y_:-1  | err: 2  | W:0.27 -0.27 -0.53 0.17
iter:171   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.27 -0.27 -0.53 0.17
iter:172   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.27 -0.27 -0.53 0.17
iter:173   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.27 -0.27 -0.53 0.17
iter:174   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.27 -0.27 -0.53 0.17
iter:175   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:0.47 -0.07 -0.33 -0.03
iter:176   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:0.27 -0.27 -0.53 -0.23
iter:177   |X:-1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:0.07 -0.07 -0.73 -0.03
iter:178   |X:-1  1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 0.13 -0.53 0.17
iter:179   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.53 0.17
iter:180   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.53 0.17
iter:181   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 0.33 -0.33 -0.03
iter:182   |X:-1 -1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 0.13 -0.13 0.17
iter:183   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:184   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:185   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:186   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 0.33 0.07 -0.03
iter:187   |X: 1 -1  1  1  |Y: 1  |y_:-1  | err: 2  | W:0.27 0.13 0.27 0.17
iter:188   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 -0.07 0.07 -0.03
iter:189   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.07 -0.07 0.07 -0.03
iter:190   |X: 1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:0.27 0.13 -0.13 0.17
iter:191   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.27 0.13 -0.13 0.17
iter:192   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.27 0.13 -0.13 0.17
iter:193   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.27 0.13 -0.13 0.17
iter:194   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.27 0.13 -0.13 0.17
iter:195   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.27 0.13 -0.13 0.17
iter:196   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 -0.07 -0.33 -0.03
iter:197   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.07 -0.07 -0.33 -0.03
iter:198   |X: 1 -1  1  1  |Y: 1  |y_:-1  | err: 2  | W:0.27 -0.27 -0.13 0.17
iter:199   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:0.47 -0.07 0.07 -0.03
iter:200   |X:-1  1  1  1  |Y: 1  |y_:-1  | err: 2  | W:0.27 0.13 0.27 0.17
iter:201   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.27 0.13 0.27 0.17
iter:202   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.27 0.13 0.27 0.17
iter:203   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 -0.07 0.07 -0.03
iter:204   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.07 -0.07 0.07 -0.03
iter:205   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.07 -0.07 0.07 -0.03
iter:206   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.07 -0.07 0.07 -0.03
iter:207   |X:-1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 0.13 -0.13 0.17
iter:208   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:209   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:210   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
